GAME_ID,GAME_DATE,home_game_x,rolling_pts_home,rolling_reb_home,rolling_ast_home,rolling_fg_pct_home,rest_days_home,win_home,home_game_y,rolling_pts_away,rolling_reb_away,rolling_ast_away,rolling_fg_pct_away,rest_days_away,win_away
0022000329,2021-02-03,1,123.6,51.8,30.2,0.5038,2,1,0,118.8,42.8,28.2,0.5186,1,0
0022000430,2021-02-16,1,119.4,42.4,23.0,0.496,2,0,0,120.8,38.2,26.0,0.4814,2,1
0022000445,2021-02-18,1,117.2,42.0,23.0,0.483,2,0,0,121.4,39.4,26.2,0.49779999999999996,2,1
0022000453,2021-02-19,1,111.4,42.4,22.8,0.4614,1,1,0,107.8,46.0,27.6,0.44559999999999994,2,0
0022000471,2021-02-21,1,106.2,46.8,22.8,0.44160000000000005,2,1,0,114.2,40.2,26.0,0.492,1,0
0022000486,2021-02-23,1,108.8,51.4,23.4,0.44799999999999995,2,1,0,105.6,41.6,27.8,0.4304,2,0
0022000503,2021-02-25,1,114.8,52.4,25.2,0.4622,2,1,0,126.0,46.4,27.8,0.5226,1,0
0022000520,2021-02-28,1,118.0,52.6,24.4,0.47420000000000007,3,1,0,114.4,46.2,25.0,0.4944,2,0
0022000540,2021-03-02,1,119.8,51.8,24.0,0.484,2,0,0,116.0,43.2,25.0,0.4906,1,1
0022000573,2021-03-11,1,116.4,46.8,23.6,0.4742,7,1,0,113.2,42.0,23.2,0.5082000000000001,7,0
0022000643,2021-03-20,1,122.6,51.2,26.8,0.48200000000000004,3,1,0,106.8,43.8,22.2,0.46640000000000004,1,0
0022000659,2021-03-22,1,124.2,50.6,27.4,0.49139999999999995,2,1,0,117.8,43.0,29.4,0.48919999999999997,1,0
0022000669,2021-03-24,1,125.4,53.0,28.6,0.4892,2,1,0,110.6,43.6,25.4,0.4702,2,0
0022000685,2021-03-26,1,124.6,50.8,25.8,0.5024,2,0,0,112.6,42.2,24.6,0.46799999999999997,2,1
0022000695,2021-03-27,1,120.8,51.4,24.8,0.4806,1,0,0,105.4,46.2,19.2,0.4358000000000001,2,1
0022000796,2021-04-09,1,118.0,46.2,24.0,0.5012000000000001,1,0,0,103.2,44.2,24.6,0.4224,2,1
0022000859,2021-04-17,1,118.8,51.8,23.6,0.4542,2,0,0,118.8,46.2,29.4,0.48440000000000005,1,1
0022000873,2021-04-19,1,121.6,50.4,25.8,0.46399999999999997,2,0,0,114.6,44.4,29.2,0.4828,2,1
0022000894,2021-04-22,1,123.2,51.0,25.0,0.4702,3,1,0,110.2,40.8,23.6,0.46659999999999996,1,0
0022000905,2021-04-24,1,123.2,48.8,25.8,0.48360000000000003,2,1,0,111.0,39.4,24.2,0.47000000000000003,2,0
0022000967,2021-05-02,1,118.8,46.6,26.4,0.4992,2,1,0,118.4,44.8,28.2,0.47800000000000004,2,0
0022000985,2021-05-04,1,115.8,44.6,23.6,0.49399999999999994,2,1,0,119.4,46.0,26.6,0.4774,2,0
0022000235,2021-05-05,1,119.8,47.4,24.2,0.48760000000000003,1,1,0,131.8,47.2,30.0,0.5364000000000001,2,0
0022001006,2021-05-07,1,124.0,46.8,24.6,0.4944,2,1,0,109.8,46.2,22.8,0.446,2,0
0022001038,2021-05-11,1,128.4,46.4,25.6,0.503,1,1,0,107.0,44.4,19.8,0.43200000000000005,2,0
0022001062,2021-05-15,1,131.4,49.2,27.2,0.5152,2,1,0,119.8,40.2,27.6,0.5284000000000001,2,0
0042000121,2021-05-22,1,123.0,47.4,23.8,0.49140000000000006,6,1,0,118.6,40.4,27.6,0.5298,6,0
0042000122,2021-05-24,1,119.8,53.4,22.4,0.479,2,1,0,114.0,43.6,26.0,0.488,2,0
0042000213,2021-06-10,1,111.6,54.8,24.6,0.4646,3,1,0,124.6,40.2,24.6,0.5064,3,0
0042000214,2021-06-13,1,102.4,53.8,20.2,0.44239999999999996,3,1,0,117.4,42.8,24.4,0.48839999999999995,3,0
0042000216,2021-06-17,1,98.8,47.0,18.4,0.44020000000000004,2,1,0,106.6,43.6,22.8,0.45599999999999996,2,0
0042000301,2021-06-23,1,104.0,46.4,18.2,0.441,4,0,0,105.0,43.2,18.8,0.4316,3,1
0042000302,2021-06-25,1,109.4,44.2,21.2,0.45760000000000006,2,1,0,106.0,46.2,19.6,0.4354,2,0
0042000305,2021-07-01,1,110.8,46.6,24.4,0.465,2,1,0,104.4,41.4,20.0,0.4648,2,0
0042000403,2021-07-11,1,108.4,45.8,22.6,0.4532,3,1,0,110.4,46.6,21.8,0.4662,3,0
0042000404,2021-07-14,1,114.8,46.6,24.4,0.4702,3,1,0,113.6,42.0,22.8,0.49060000000000004,3,0
0042000406,2021-07-20,1,113.0,45.0,23.6,0.47240000000000004,3,1,0,111.6,39.4,21.2,0.5004000000000001,3,0
0012100037,2021-10-10,1,105.8,44.4,21.0,0.46820000000000006,2,1,0,102.2,45.0,19.8,0.44000000000000006,6,0
0012100064,2021-10-15,1,109.4,47.0,22.2,0.4746,2,0,0,113.6,52.4,26.8,0.4728,2,1
0022100001,2021-10-19,1,109.0,45.2,22.4,0.47400000000000003,4,1,0,112.8,44.2,22.4,0.48440000000000005,5,0
0022100060,2021-10-27,1,113.0,44.4,22.0,0.4596,2,0,0,109.4,45.4,24.6,0.4324,2,1
0022100085,2021-10-30,1,114.0,44.2,22.2,0.45220000000000005,3,0,0,110.0,45.4,27.8,0.46959999999999996,2,1
0022100091,2021-10-31,1,107.2,43.8,21.2,0.44160000000000005,1,0,0,112.0,51.4,18.6,0.4462,1,1
0022100128,2021-11-05,1,106.4,46.6,22.0,0.44060000000000005,3,0,0,108.2,43.6,21.0,0.4648,2,1
0022100219,2021-11-17,1,107.4,44.0,22.8,0.4404,3,1,0,109.2,46.8,24.0,0.46240000000000003,2,0
0022100234,2021-11-19,1,110.4,44.6,23.8,0.45360000000000006,2,1,0,100.0,50.0,20.0,0.421,2,0
0022100244,2021-11-20,1,106.0,44.8,23.8,0.4356,1,1,0,102.0,46.0,23.2,0.40499999999999997,1,0
0022100258,2021-11-22,1,107.0,46.8,23.0,0.437,2,1,0,105.6,44.0,24.6,0.4086,2,0
0022100273,2021-11-24,1,109.0,50.0,24.0,0.4408,2,1,0,102.8,39.6,21.8,0.41819999999999996,1,0
0022100324,2021-12-01,1,118.4,53.4,25.4,0.5086,3,1,0,122.0,40.4,26.6,0.4718,2,0
0022100344,2021-12-04,1,114.4,48.8,23.8,0.49779999999999996,2,1,0,103.4,36.2,25.0,0.45120000000000005,1,0
0022100358,2021-12-06,1,116.4,49.0,25.6,0.49099999999999994,2,1,0,110.8,48.8,26.8,0.49940000000000007,1,0
0022100421,2021-12-15,1,110.8,46.6,21.4,0.46319999999999995,2,1,0,109.6,41.4,23.2,0.47400000000000003,2,0
0022100446,2021-12-18,1,112.8,44.2,21.8,0.46979999999999994,1,0,0,116.8,44.4,27.8,0.5128,3,1
0022100473,2021-12-22,1,106.2,43.4,21.6,0.44720000000000004,4,1,0,111.6,39.4,26.0,0.48460000000000003,2,0
0022100489,2021-12-25,1,108.8,44.2,22.0,0.4406,2,1,0,110.4,44.0,22.8,0.46820000000000006,3,0
0022100539,2022-01-01,1,121.6,46.6,26.0,0.48180000000000006,2,1,0,111.4,48.0,26.4,0.45840000000000003,4,0
0022100556,2022-01-03,1,123.6,46.6,26.4,0.501,2,0,0,102.8,47.8,19.6,0.3952000000000001,2,1
0022100573,2022-01-05,1,124.4,46.6,25.4,0.49559999999999993,2,0,0,114.6,47.2,23.6,0.4431999999999999,1,1
0022100627,2022-01-13,1,108.6,47.6,22.0,0.4316,3,1,0,99.4,46.2,26.0,0.43,2,0
0022100641,2022-01-15,1,111.0,49.0,23.6,0.4492,2,0,0,105.2,46.2,20.2,0.4144,1,1
0022100674,2022-01-19,1,106.6,47.6,23.0,0.4244,2,1,0,112.6,48.2,26.6,0.46740000000000004,2,0
0022100690,2022-01-21,1,110.6,48.2,24.6,0.44139999999999996,2,1,0,108.6,36.6,25.6,0.47640000000000005,2,0
0022100696,2022-01-22,1,109.6,49.2,23.6,0.4306,1,1,0,120.4,42.6,25.8,0.491,3,0
0022100744,2022-01-28,1,113.2,47.0,22.2,0.45220000000000005,2,1,0,100.0,46.6,22.6,0.42160000000000003,2,0
0022100756,2022-01-30,1,115.0,48.0,23.4,0.4558,2,0,0,117.0,43.6,28.8,0.4784,2,1
0022100768,2022-02-01,1,109.8,43.2,22.2,0.4558,2,1,0,104.0,43.6,24.8,0.4436,3,0
0022100862,2022-02-14,1,124.8,43.8,27.8,0.515,4,0,0,103.0,46.6,23.8,0.4356,2,1
0022100870,2022-02-15,1,123.8,43.6,26.2,0.5004000000000001,1,1,0,109.0,43.8,23.4,0.43579999999999997,2,0
0022100887,2022-02-17,1,122.0,44.2,24.6,0.5054000000000001,2,0,0,103.6,43.4,22.6,0.4306,2,1
0022100910,2022-02-26,1,118.6,43.0,23.0,0.48480000000000006,9,0,0,108.0,44.2,21.2,0.4444,2,1
0022100924,2022-02-28,1,117.0,43.2,21.6,0.4816,2,1,0,119.2,54.2,29.0,0.45459999999999995,1,0
0022100936,2022-03-02,1,121.6,47.8,23.0,0.4786,2,1,0,114.0,43.8,25.0,0.46980000000000005,2,0
0022100961,2022-03-06,1,122.2,50.2,22.2,0.46959999999999996,2,1,0,115.0,39.0,27.8,0.4866,2,0
0022100984,2022-03-09,1,128.4,53.0,26.6,0.49000000000000005,1,1,0,116.4,40.4,22.8,0.4812,2,0
0022101082,2022-03-22,1,120.8,45.8,24.0,0.46980000000000005,3,1,0,105.8,40.4,23.6,0.4452,1,0
0022101097,2022-03-24,1,121.2,46.4,24.4,0.4918,2,1,0,108.4,40.8,25.4,0.4686,3,0
0022101156,2022-04-01,1,116.0,49.0,22.2,0.4952,1,0,0,111.0,38.0,23.2,0.4484,1,1
0022101167,2022-04-03,1,114.6,46.0,23.0,0.4796,2,0,0,112.0,42.0,22.2,0.4768,2,1
0022101198,2022-04-07,1,119.2,45.2,26.0,0.4904,2,1,0,119.8,44.4,29.4,0.49379999999999996,1,0
0042100121,2022-04-17,1,122.4,44.6,28.0,0.4828,7,1,0,110.0,40.0,21.8,0.4728,7,0
0042100122,2022-04-20,1,118.6,49.0,26.8,0.47539999999999993,3,0,0,105.4,42.8,21.0,0.4514,3,1
0042100125,2022-04-27,1,109.6,49.8,24.2,0.4614000000000001,3,1,0,100.0,46.2,22.6,0.4258,3,0
0042100213,2022-05-07,1,106.6,49.6,21.8,0.4734,4,1,0,107.4,40.6,25.6,0.45999999999999996,4,0
0042100214,2022-05-09,1,105.0,49.2,20.4,0.4596,2,0,0,104.8,42.8,24.8,0.4295999999999999,2,1
0042100216,2022-05-13,1,101.6,48.2,19.6,0.4262,2,0,0,104.4,41.8,24.4,0.43760000000000004,2,1
0012200003,2022-10-01,1,99.4,51.0,19.0,0.406,139,0,0,109.2,45.2,24.2,0.4154,141,1
0012200036,2022-10-08,1,100.2,51.2,20.2,0.41279999999999994,2,0,0,103.8,39.6,20.0,0.47000000000000003,2,1
0012200056,2022-10-12,1,101.8,47.0,22.2,0.4136,1,0,0,102.0,39.4,22.0,0.4654,6,1
0022200033,2022-10-22,1,102.6,44.0,22.4,0.4182,2,1,0,115.4,50.2,22.4,0.4546,1,0
0022200060,2022-10-26,1,105.0,43.0,23.8,0.4466,4,1,0,112.0,41.0,25.8,0.47919999999999996,2,0
0022200075,2022-10-28,1,105.2,45.4,23.6,0.446,2,1,0,119.2,53.2,26.4,0.471,2,0
0022200085,2022-10-29,1,108.2,50.4,23.2,0.4426,1,1,0,117.6,44.0,26.4,0.48439999999999994,1,0
0022200100,2022-10-31,1,113.4,51.6,24.2,0.4574,2,1,0,113.4,44.6,20.6,0.43439999999999995,1,0
0022200113,2022-11-02,1,117.4,52.0,23.4,0.4638,2,1,0,112.0,42.6,19.2,0.44580000000000003,2,0
0022200136,2022-11-05,1,116.6,52.4,24.0,0.45199999999999996,1,1,0,113.8,43.8,23.6,0.46579999999999994,2,0
0022200204,2022-11-14,1,110.0,50.0,24.4,0.4234,3,0,0,114.6,49.8,22.8,0.45620000000000005,2,1
0022200216,2022-11-16,1,108.2,49.0,22.8,0.41,2,1,0,115.2,44.8,23.8,0.4688,3,0
0022200251,2022-11-21,1,110.0,48.6,23.6,0.42939999999999995,3,1,0,111.0,42.2,23.2,0.45220000000000005,2,0
0022200267,2022-11-23,1,106.6,46.0,24.4,0.4444,2,0,0,110.4,41.0,25.0,0.4944,2,1
0022200280,2022-11-25,1,110.6,46.0,24.8,0.4702,2,1,0,114.2,41.8,24.8,0.5292,2,0
0022200298,2022-11-27,1,112.8,45.4,26.0,0.48840000000000006,2,1,0,105.6,37.4,24.4,0.4732,1,0
0022200331,2022-12-02,1,116.4,45.0,26.6,0.5,2,0,0,119.2,47.6,24.6,0.4821999999999999,2,1
0022200369,2022-12-07,1,115.2,45.2,27.0,0.488,2,1,0,118.2,46.4,28.2,0.4848,3,0
0022200410,2022-12-13,1,107.6,49.0,26.8,0.44000000000000006,2,1,0,117.8,45.4,28.8,0.4772,3,0
0022200442,2022-12-17,1,110.6,49.4,24.6,0.44079999999999997,2,1,0,119.0,45.0,24.6,0.472,2,0
0022200533,2022-12-30,1,113.0,47.0,20.6,0.4678,2,1,0,110.4,41.4,23.2,0.5,2,0
0022200548,2023-01-01,1,112.0,51.8,20.4,0.449,2,0,0,119.8,43.0,25.6,0.542,2,1
0022200561,2023-01-03,1,109.8,51.4,20.8,0.4258,2,1,0,121.0,46.4,27.4,0.5362,2,0
0022200583,2023-01-06,1,111.6,59.0,23.6,0.41340000000000005,2,0,0,110.8,47.0,26.4,0.4426,2,1
0022200657,2023-01-16,1,106.2,44.2,24.6,0.4288,2,1,0,112.0,44.6,25.2,0.42639999999999995,2,0
0022200665,2023-01-17,1,110.8,43.4,26.6,0.4462,1,1,0,119.8,41.4,26.8,0.4526,1,0
0022200723,2023-01-25,1,121.8,40.2,28.8,0.4962000000000001,2,1,0,115.2,38.0,29.2,0.514,1,0
0022200755,2023-01-29,1,126.0,45.4,26.8,0.5107999999999999,2,1,0,101.8,41.4,23.4,0.44620000000000004,1,0
0022200767,2023-01-31,1,127.0,48.4,27.4,0.5142,2,1,0,110.8,43.4,23.6,0.47300000000000003,2,0
0022200784,2023-02-02,1,131.4,54.4,26.2,0.5056,2,1,0,119.6,42.0,23.4,0.506,2,0
0022200797,2023-02-04,1,122.6,55.0,21.8,0.48,2,1,0,105.8,40.4,24.0,0.4378,2,0
0022200869,2023-02-14,1,118.0,51.8,23.6,0.4902,4,1,0,111.4,47.2,26.0,0.46399999999999997,2,0
0022200897,2023-02-24,1,120.8,51.8,26.4,0.4856,8,1,0,106.6,41.8,22.0,0.44299999999999995,9,0
0022200910,2023-02-26,1,121.0,52.2,26.4,0.4736000000000001,2,1,0,115.0,43.4,27.0,0.48440000000000005,2,0
0022200939,2023-03-01,1,118.6,52.2,25.4,0.46799999999999997,1,1,0,106.0,43.0,22.8,0.4474,2,0
0022200960,2023-03-04,1,120.2,51.0,25.4,0.4766,3,0,0,112.2,40.4,23.4,0.4726,2,1
0022200995,2023-03-09,1,127.6,45.4,29.8,0.5202,2,1,0,111.4,40.8,24.0,0.44139999999999996,2,0
0022201045,2023-03-16,1,123.4,47.2,28.4,0.499,2,0,0,124.0,41.4,27.2,0.4922000000000001,3,1
0022201068,2023-03-19,1,121.2,48.4,28.0,0.4866,3,1,0,117.4,45.2,25.4,0.48599999999999993,1,0
0022201089,2023-03-22,1,121.2,45.2,28.4,0.5067999999999999,3,1,0,118.0,45.2,28.8,0.46180000000000004,1,0
0022201146,2023-03-30,1,131.0,49.2,29.6,0.5234,1,0,0,123.4,46.2,29.8,0.5076,2,1
0022201174,2023-04-02,1,124.8,47.4,29.2,0.4946,3,1,0,112.2,38.8,23.2,0.4862,2,0
0022201193,2023-04-05,1,126.2,49.0,27.8,0.5184,1,1,0,115.2,35.2,25.4,0.5104,1,0
0022201208,2023-04-07,1,122.0,49.6,27.4,0.5084,2,0,0,119.4,48.2,28.6,0.4784,2,1
0042200101,2023-04-16,1,116.2,45.4,29.0,0.49239999999999995,7,0,0,113.4,44.6,27.6,0.47540000000000004,2,1
0042200102,2023-04-19,1,116.2,44.6,29.2,0.47640000000000005,3,1,0,113.6,43.4,26.2,0.483,3,0
0042200105,2023-04-26,1,114.6,40.8,28.4,0.47459999999999997,2,0,0,118.8,43.8,24.0,0.5142,2,1
0012300004,2023-10-08,1,118.8,44.4,26.8,0.47440000000000004,165,1,0,102.0,41.8,23.4,0.461,177,0
0012300072,2023-10-20,1,108.4,50.4,23.8,0.42400000000000004,3,1,0,109.2,45.6,25.2,0.4122,5,0
0022300075,2023-10-26,1,108.0,49.2,26.0,0.42539999999999994,6,1,0,108.4,41.6,24.0,0.433,6,0
0022300097,2023-10-29,1,110.6,48.6,24.4,0.43019999999999997,3,0,0,111.6,44.2,26.0,0.4614,2,1
0022300107,2023-10-30,1,112.2,45.2,24.4,0.4474,1,1,0,102.4,45.4,23.8,0.4234,2,0
0022300002,2023-11-03,1,117.0,40.8,23.2,0.479,2,1,0,103.0,49.8,21.8,0.40119999999999995,2,0
0022300165,2023-11-08,1,116.4,40.0,23.0,0.4652,2,1,0,108.8,39.8,26.6,0.4556,2,0
0022300190,2023-11-13,1,116.0,40.4,23.4,0.477,2,1,0,114.4,38.8,25.4,0.47479999999999994,1,0
0022300205,2023-11-18,1,119.4,44.0,25.6,0.5128,1,1,0,127.2,42.4,28.2,0.48599999999999993,3,0
0022300049,2023-11-24,1,129.6,46.6,28.4,0.5242,2,1,0,113.2,37.8,27.0,0.49119999999999997,2,0
0022300245,2023-11-26,1,130.2,48.4,29.0,0.525,2,1,0,101.8,35.2,22.6,0.42519999999999997,4,0
0022300286,2023-12-02,1,119.8,47.4,24.8,0.4688,2,1,0,125.6,46.2,22.6,0.44320000000000004,2,0
0022301201,2023-12-05,1,123.0,46.8,26.8,0.4988,3,1,0,113.0,44.4,23.0,0.47319999999999995,4,0
0022301229,2023-12-07,1,126.0,44.2,27.6,0.5152,2,0,0,128.8,37.8,28.6,0.5166000000000001,3,1
0022300300,2023-12-11,1,128.2,43.0,27.6,0.5262,4,1,0,114.6,48.4,27.8,0.46399999999999997,3,0
0022300315,2023-12-13,1,128.6,43.6,29.2,0.5218,2,1,0,126.8,39.8,30.6,0.5078,2,0
0022300334,2023-12-16,1,134.0,43.6,29.0,0.5398000000000001,3,1,0,103.8,37.4,23.2,0.46040000000000003,1,0
0022300346,2023-12-17,1,136.8,44.6,27.2,0.5342,1,1,0,107.4,53.8,22.0,0.41400000000000003,2,0
0022300361,2023-12-19,1,133.2,46.4,25.8,0.5134000000000001,2,1,0,110.4,45.0,29.4,0.44320000000000004,2,0
0022300378,2023-12-21,1,135.8,46.6,28.8,0.5182,2,1,0,108.2,45.0,24.0,0.46820000000000006,1,0
0022300454,2024-01-01,1,126.6,46.4,28.8,0.504,3,0,0,119.2,39.6,30.6,0.5128,2,1
0022300510,2024-01-08,1,119.0,42.8,26.0,0.4896,2,0,0,123.0,48.8,29.4,0.48480000000000006,2,1
0022300528,2024-01-11,1,118.4,41.8,27.0,0.47640000000000005,3,1,0,125.0,49.4,26.0,0.47119999999999995,1,0
0022300545,2024-01-13,1,122.8,43.4,28.4,0.5012000000000001,2,1,0,120.6,41.6,30.4,0.48319999999999996,1,0
0022300552,2024-01-14,1,122.6,45.0,29.0,0.5098,1,1,0,116.4,43.6,29.2,0.4732,2,0
0022300624,2024-01-24,1,126.0,44.8,27.8,0.493,2,1,0,119.4,47.6,28.2,0.49219999999999997,2,0
0022300639,2024-01-26,1,125.4,44.0,26.0,0.48440000000000005,2,0,0,120.4,46.0,30.2,0.5151999999999999,2,1
0022300648,2024-01-27,1,116.8,46.2,24.0,0.46040000000000003,1,1,0,119.4,45.4,29.0,0.4828,1,0
0022300738,2024-02-08,1,113.2,38.2,27.0,0.4765999999999999,2,0,0,113.6,45.6,25.0,0.48179999999999995,2,1
0022300745,2024-02-09,1,112.8,37.2,29.2,0.4896,1,1,0,110.0,38.0,23.6,0.45339999999999997,2,0
0022300767,2024-02-12,1,113.6,40.0,29.0,0.479,3,1,0,110.4,44.4,28.0,0.4678,3,0
0022300773,2024-02-13,1,110.2,43.0,28.2,0.4654,1,0,0,109.6,47.8,25.8,0.45920000000000005,2,1
0022300840,2024-02-27,1,110.0,45.4,26.8,0.4856,2,1,0,105.0,43.6,25.4,0.4646,2,0
0022300880,2024-03-04,1,115.6,47.6,25.6,0.483,3,1,0,109.8,43.0,24.2,0.4768,1,0
0022300958,2024-03-14,1,108.6,42.0,23.6,0.4422,2,1,0,93.8,41.0,21.6,0.4062,2,0
0022300976,2024-03-17,1,108.8,40.2,25.4,0.4558,3,1,0,112.6,48.0,26.2,0.5002,2,0
0022301007,2024-03-21,1,118.2,39.6,27.0,0.4962000000000001,1,1,0,106.4,41.4,24.0,0.45199999999999996,2,0
0022301030,2024-03-24,1,116.4,39.4,26.8,0.492,3,1,0,119.4,44.0,26.6,0.4936,2,0
0022301045,2024-03-26,1,121.2,42.0,28.8,0.5254,2,0,0,123.0,44.0,29.2,0.5152000000000001,2,1
0022301107,2024-04-03,1,115.4,52.2,29.8,0.47919999999999996,1,0,0,104.8,43.8,25.2,0.414,2,1
0022301122,2024-04-05,1,112.0,49.6,28.4,0.45260000000000006,2,0,0,101.0,35.2,25.8,0.4542,2,1
0022301139,2024-04-07,1,109.4,46.4,25.2,0.4574,2,0,0,111.4,40.6,25.8,0.46440000000000003,2,1
0022301148,2024-04-09,1,111.2,44.8,26.4,0.4582,2,1,0,116.4,47.8,29.4,0.4984,2,0
0022301162,2024-04-10,1,107.6,46.6,26.8,0.4542,1,1,0,111.0,40.2,24.8,0.4708,1,0
0042300121,2024-04-21,1,105.0,41.2,25.2,0.4808,7,1,0,132.0,41.4,33.6,0.5494,7,0
0042300122,2024-04-23,1,105.0,43.0,24.0,0.4816000000000001,2,0,0,125.6,43.6,31.6,0.5239999999999999,2,1
0042300125,2024-04-30,1,107.2,41.2,21.4,0.458,2,1,0,124.6,46.2,32.8,0.5096,2,0
0012400028,2024-10-10,1,106.2,43.0,21.6,0.4544,4,0,0,110.2,42.4,27.0,0.4848,4,1
0012400048,2024-10-14,1,103.0,44.2,24.0,0.4532,4,1,0,115.6,46.8,25.8,0.45339999999999997,2,0
0022400083,2024-10-25,1,101.6,46.4,26.2,0.4298,2,0,0,120.6,49.8,28.6,0.44559999999999994,2,1
0022400145,2024-11-02,1,111.0,43.4,21.8,0.47139999999999993,2,0,0,122.4,42.6,27.6,0.5210000000000001,1,1
0022400182,2024-11-07,1,107.2,43.6,20.6,0.45899999999999996,3,1,0,104.8,46.6,25.2,0.42160000000000003,3,0
0022400202,2024-11-10,1,108.6,42.8,21.0,0.4688,2,0,0,116.0,44.2,23.2,0.45119999999999993,2,1
0022400005,2024-11-12,1,110.2,43.4,21.2,0.4796,2,1,0,112.6,41.0,29.2,0.46019999999999994,2,0
0022400223,2024-11-13,1,107.4,43.8,21.4,0.4638,1,1,0,113.2,49.6,27.2,0.4732,1,0
0022400248,2024-11-18,1,108.2,43.2,24.6,0.4608,2,1,0,117.4,56.8,25.0,0.462,1,0
0022400253,2024-11-20,1,109.6,43.6,24.8,0.46560000000000007,2,1,0,118.4,44.0,28.6,0.47240000000000004,2,0
0022400029,2024-11-22,1,112.6,44.4,26.6,0.47940000000000005,2,1,0,110.4,38.6,25.6,0.477,2,0
0022400268,2024-11-23,1,118.6,43.8,28.2,0.5052000000000001,1,1,0,111.2,45.6,25.8,0.438,2,0
0022400302,2024-11-30,1,116.6,44.8,25.4,0.4984,4,1,0,101.8,42.6,22.8,0.4406,3,0
0022400323,2024-12-04,1,122.4,42.0,26.6,0.5118,1,0,0,120.4,48.6,32.2,0.49280000000000007,2,1
0022401201,2024-12-10,1,115.8,39.2,24.4,0.49959999999999993,2,1,0,104.2,42.8,20.4,0.4568,2,0
0022400382,2024-12-21,1,108.0,42.4,25.8,0.49260000000000004,1,1,0,112.0,49.0,26.0,0.45779999999999993,2,0
0022400415,2024-12-26,1,106.4,47.4,27.0,0.4506,3,0,0,102.0,44.2,24.0,0.4151999999999999,3,1
0022400465,2025-01-02,1,112.0,45.2,27.2,0.45380000000000004,2,0,0,101.4,39.0,24.0,0.43579999999999997,1,1
0022400483,2025-01-04,1,111.6,45.6,24.4,0.4528,2,0,0,113.0,43.2,24.6,0.48979999999999996,2,1
0022400516,2025-01-08,1,114.2,45.8,27.4,0.46299999999999997,2,1,0,113.2,52.4,30.4,0.44980000000000003,2,0
0022400558,2025-01-14,1,113.2,45.6,25.6,0.4915999999999999,2,1,0,125.6,49.8,30.4,0.471,2,0
0022400564,2025-01-15,1,118.8,47.4,27.0,0.5042,1,1,0,98.8,42.8,22.4,0.43079999999999996,3,0
0022400580,2025-01-17,1,117.6,48.0,24.4,0.5146,2,1,0,110.4,43.0,29.8,0.5016,2,0
0022400594,2025-01-19,1,119.4,45.4,24.2,0.5228,2,1,0,107.4,34.6,22.2,0.4574,1,0
0022400624,2025-01-23,1,122.2,46.4,26.8,0.518,4,1,0,110.8,44.2,27.6,0.4768,2,0
0022400699,2025-02-02,1,119.4,45.2,27.8,0.49560000000000004,2,0,0,124.4,42.4,29.2,0.5065999999999999,3,1
0022400754,2025-02-09,1,111.0,41.4,26.8,0.4446,2,1,0,115.0,36.8,26.8,0.48660000000000003,2,0
0022400760,2025-02-10,1,114.4,42.6,27.8,0.44620000000000004,1,0,0,116.2,43.6,29.4,0.4354,2,1
0022400793,2025-02-20,1,114.2,45.0,25.0,0.4628,8,1,0,117.4,42.0,28.4,0.46959999999999996,7,0
0022400817,2025-02-23,1,113.8,44.6,23.4,0.4664,2,1,0,101.0,44.2,22.2,0.4266,2,0
0022400846,2025-02-27,1,108.0,42.0,22.8,0.4612,2,1,0,126.4,46.6,33.2,0.5266,3,0
0022400897,2025-03-05,1,119.4,45.6,25.8,0.479,1,1,0,103.8,40.8,24.6,0.43200000000000005,2,0
0022400917,2025-03-08,1,122.8,48.6,26.6,0.4934,3,0,0,107.0,36.8,23.0,0.4526,2,1
0022400922,2025-03-09,1,125.2,48.8,26.2,0.5228,1,0,0,125.0,47.2,23.8,0.45459999999999995,2,1
0022400955,2025-03-13,1,117.4,47.6,24.4,0.5164,2,1,0,113.2,45.8,25.4,0.46740000000000004,3,0
0022400972,2025-03-15,1,117.2,47.0,25.0,0.5098,2,1,0,113.2,41.0,29.4,0.46319999999999995,1,0
0022400982,2025-03-16,1,115.0,45.0,24.8,0.5018,1,0,0,118.4,44.8,23.0,0.4788,1,1
0022401070,2025-03-28,1,109.6,38.4,23.8,0.471,2,0,0,113.2,41.0,31.6,0.4808,2,1
0022401083,2025-03-30,1,112.4,38.0,24.8,0.502,2,0,0,123.2,41.8,31.6,0.5189999999999999,3,1
0022401101,2025-04-01,1,113.6,37.0,24.2,0.502,2,1,0,110.2,41.8,26.6,0.4828,2,0
0012000010,2020-12-12,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,1
0012000023,2020-12-14,1,105.0,51.0,17.0,0.395,2,0,0,107.0,49.0,30.0,0.426,2,1
0022000018,2020-12-23,1,112.66666666666667,51.0,21.333333333333332,0.422,6,1,0,94.0,44.0,19.5,0.4105,4,0
0022000074,2021-01-01,1,109.6,46.0,23.8,0.4264,3,0,0,115.4,42.8,27.0,0.47359999999999997,1,1
0022000088,2021-01-03,1,105.6,43.6,21.8,0.42799999999999994,2,0,0,114.4,41.4,27.8,0.49240000000000006,2,1
0022000138,2021-01-09,1,110.4,41.6,23.4,0.4584,2,0,0,110.6,42.6,24.4,0.44559999999999994,2,1
